asset_id,glossary_name,term_name,display_name,description,logical_data_type,status,synonyms,domain_values,notes
e73a2157-d34d-48ff-930c-e8b4f36e6055,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges2 Party Country Code,Current Account Accounting Entry Charges2 Party Country Code,ISO 2-character country code of the party who takes the second transaction charges or to which the transaction charges are due related to the accounting entry in the current account system.,A2,Approved,CHRGS2_PTY_CTRY|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES2_PARTY_COUNTRY_CODE,ISO 3166 Country Code,
0a5f49ad-8a24-44f1-86be-9175809a7adf,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges2 Party Name,Current Account Accounting Entry Charges2 Party Name,Name of the party who takes the second transaction charges for the accounting entry in the current account system.,A140,Approved,CHRGS2_PTY_NM|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES2_PARTY_NAME,,
5573f70c-b132-4384-8dfc-7f0d30c8a686,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges2 Type Code,Current Account Accounting Entry Charges2 Type Code,Code that indicates the type of second charges applicable for processing the accounting entry in the current account system.,A4,Approved,CHRGS2_TP|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES2_TYPE_CODE,External code sets | ISO20022,"BRKF: Brokerage fee paid to a broker for services provided, COMM: Commission (fee) paid for services provided. Based on ISO20022 External code set 'ExternalChargeType1Code'."
f33a95e1-3056-49d6-8441-29864f8741e1,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Amount Currency Code,Current Account Accounting Entry Charges3 Amount Currency Code,The 3-letter code according to the ISO 4217 standard of the currency of the third charges amount related to the accounting entry in the current account system.,A3,Approved,CHRGS3_AMT_CCY|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_AMOUNT_CURRENCY_CODE,ISO 4217 Currency Code,
5d6f2a0a-43fd-4276-9f6c-4e7a9cbd0aaa,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Credit Debit Code,Current Account Accounting Entry Charges3 Credit Debit Code,"Code that indicates whether the third charges related to the accounting entry in the current account system, is a credit or debit amount.",A4,Approved,CHRGS3_CDT_DBT_IND|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_CREDIT_DEBIT_CODE,"CRDT, DBIT","CRDT = Credit, DBIT = Debit. Value in accordance with ISO20022 codeset 'CreditDebitCode'."
929c6d37-8de2-4ebc-85e3-b80855070cce,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Currency Amount,Current Account Accounting Entry Charges3 Currency Amount,"The amount to be paid by the third charge bearer for processing the accounting entry in the current account system, expressed in the currency of the account.","DC19,4",Approved,CHRGS3_AMT_NMRC|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_CURRENCY_AMOUNT,,There could be multiple charge bearers. Hence there will be charges amount for each bearer.
e8edcfab-69fc-41dc-9bd9-d3934a5198a1,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Currency Amount Text,Current Account Accounting Entry Charges3 Currency Amount Text,"Amount to be paid by the third charge bearer for processing the accounting entry in the current account system, formatted as text with decimal indicator.",A19,Approved,CHRGS3_AMT|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_CURRENCY_AMOUNT_TEXT,,There could be multiple charge bearers.Hence there will be charges amount for each bearers.
554d5200-a91f-4196-ba67-c2932b4189d0,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Party Address Line1,Current Account Accounting Entry Charges3 Party Address Line1,The first line of text of the address of the party who takes the third transaction charges related to the accounting entry in the current account system.,A70,Approved,CHRGS3_PTY_ADR_LINE1|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_PARTY_ADDRESS_LINE1,,"First line filled with address data, mostly streetname and house number. Only filled when explicitly mentioned in the payment transaction."
df68373b-01e2-466b-aeba-24dbed26ebc9,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Party Address Line2,Current Account Accounting Entry Charges3 Party Address Line2,The second line of text of the address of the party who takes the third transaction charges related to the accounting entry in the current account system.,A70,Approved,CHRGS3_PTY_ADR_LINE2|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_PARTY_ADDRESS_LINE2,,"Second line filled with address data, mostly zipcode and place of residence. Only filled when explicitly mentioned in the payment transaction."
f596f52b-1d43-4e87-8ee2-18d0654f8e8c,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Party BIC,Current Account Accounting Entry Charges3 Party BIC,BIC code of the party who takes the third transaction charges for the accounting entry in the current account system.,A11,Approved,CHRGS3_PTY_BIC|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_PARTY_BIC,BICDIR2018_V1,BIC code is allocated to organisations by the ISO 9362 Registration Authority under an international identification scheme.
fe95e87a-3ad7-4c63-9c3c-a652d5f4c9db,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Party Clearing System Identification Code,Current Account Accounting Entry Charges3 Party Clearing System Identification Code,Code identifying the clearing system of the party which takes the third charges for the transaction related to the accounting entry in the current account system.,A5,Approved,CHRGS3_PTY_CLR_SYS_MMB_CD|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_PARTY_CLEARING_SYSTEM_IDENTIFICATION_CODE,External code sets | ISO20022,The value should be as defined by ISO20022 codeset 'ExternalClearingSystemIdentification1Code'.
81a5cdca-654e-40d9-aa6a-6694ab7b44f6,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Party Clearing System Member Id,Current Account Accounting Entry Charges3 Party Clearing System Member Id,Member identification of clearing system for the party who takes the third transaction charges related to the accounting entry in the current account system.,A35,Approved,CHRGS3_PTY_CLR_SYS_MMB_ID|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_PARTY_CLEARING_SYSTEM_MEMBER_ID,,"When clearing system member identification is present, clearing system member Identification code also needs to be present. E.g. the CHIPS participant identifier of a financial institution that is connected to the US clearing system CHIPS."
7604021d-d5da-4636-bb65-3e7f6b0b5bdd,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Party Country Code,Current Account Accounting Entry Charges3 Party Country Code,ISO 2-character country code of the party who takes the third transaction charges or to which the transaction charges are due related to the accounting entry in the current account system.,A2,Approved,CHRGS3_PTY_CTRY|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_PARTY_COUNTRY_CODE,ISO 3166 Country Code,
204b9724-8660-4ec3-95ef-790818331ebf,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Party Name,Current Account Accounting Entry Charges3 Party Name,Name of the party who takes the third transaction charges for the accounting entry in the current account system.,A140,Approved,CHRGS3_PTY_NM|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_PARTY_NAME,,
099ed443-03ef-4696-934f-ae14e7f85899,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges3 Type Code,Current Account Accounting Entry Charges3 Type Code,Code that indicates the type of third charges applicable for processing the accounting entry in the current account system.,A4,Approved,CHRGS3_TP|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES3_TYPE_CODE,External code sets | ISO20022,"BRKF: Brokerage fee paid to a broker for services provided., COMM: Commission (fee) paid for services provided. Based on ISO20022 External code set 'ExternalChargeType1Code'."
3298c0bb-20b2-491f-bdf6-f4a18c91236e,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Amount Currency Code,Current Account Accounting Entry Charges4 Amount Currency Code,The 3-letter code according to the ISO 4217 standard of the currency of the fourth charges amount related to the accounting entry in the current account system.,A3,Approved,CHRGS4_AMT_CCY|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_AMOUNT_CURRENCY_CODE,ISO 4217 Currency Code,
16dfded6-ed91-45c3-8c59-664f70667967,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Credit Debit Code,Current Account Accounting Entry Charges4 Credit Debit Code,"Code that indicates whether the fourth charges related to the accounting entry in the current account system, is a credit or debit amount.",A4,Approved,CHRGS4_CDT_DBT_IND|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_CREDIT_DEBIT_CODE,"CRDT, DBIT","CRDT = Credit, DBIT = Debit. Value in accordance with ISO20022 codeset 'CreditDebitCode'."
23131cce-dc75-41f2-b3bd-5a4e74b8fbf2,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Currency Amount,Current Account Accounting Entry Charges4 Currency Amount,"The amount to be paid by the fourth charge bearer for processing the accounting entry in the current account system, expressed in the currency of the account.","DC19,4",Approved,CHRGS4_AMT_NMRC|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_CURRENCY_AMOUNT,,There could be multiple charge bearers. Hence there will be charges amount for each bearer.
da0291cd-1f93-456b-b556-8be8421a6ee0,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Currency Amount Text,Current Account Accounting Entry Charges4 Currency Amount Text,"Amount to be paid by the fourth charge bearer for processing the accounting entry in the current account system, formatted as text with decimal indicator.",A19,Approved,CHRGS4_AMT|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_CURRENCY_AMOUNT_TEXT,,There could be multiple charge bearers.Hence there will be charges amount for each bearers.
f43e8271-e1e5-41f2-8c90-bb0cefb5174d,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Party Address Line1,Current Account Accounting Entry Charges4 Party Address Line1,The first line of text of the address of the party who takes the fourth transaction charges related to the accounting entry in the current account system.,A70,Approved,CHRGS4_PTY_ADR_LINE1|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_PARTY_ADDRESS_LINE1,,"First line filled with address data, mostly streetname and house number. Only filled when explicitly mentioned in the payment transaction."
a9f69726-ed69-411a-a8a8-9db7fedb922c,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Party Address Line2,Current Account Accounting Entry Charges4 Party Address Line2,The second line of text of the address of the party who takes the fourth transaction charges related to the accounting entry in the current account system.,A70,Approved,CHRGS4_PTY_ADR_LINE2|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_PARTY_ADDRESS_LINE2,,"Second line filled with address data, mostly zipcode and place of residence. Only filled when explicitly mentioned in the payment transaction."
c8bdab96-b38e-41f6-9bb6-dcbf300c2786,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Party BIC,Current Account Accounting Entry Charges4 Party BIC,BIC code of the party who takes the fourth transaction charges for the accounting entry in the current account system.,A11,Approved,CHRGS4_PTY_BIC|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_PARTY_BIC,BICDIR2018_V1,BIC code is allocated to organisations by the ISO 9362 Registration Authority under an international identification scheme.
d9c178e1-2a12-418d-a1a3-69a7408a54c0,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Party Clearing System Identification Code,Current Account Accounting Entry Charges4 Party Clearing System Identification Code,Code identifying the clearing system of the party which takes the fourth charges for the transaction related to the accounting entry in the current account system.,A5,Approved,CHRGS4_PTY_CLR_SYS_MMB_CD|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_PARTY_CLEARING_SYSTEM_IDENTIFICATION_CODE,External code sets | ISO20022,The value should be as defined by ISO20022 codeset 'ExternalClearingSystemIdentification1Code'.
4b7f6a6b-ec93-4e04-9f10-58705f7cb9f8,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Party Clearing System Member Id,Current Account Accounting Entry Charges4 Party Clearing System Member Id,Member identification of clearing system for the party who takes the fourth transaction charges related to the accounting entry in the current account system.,A35,Approved,CHRGS4_PTY_CLR_SYS_MMB_ID|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_PARTY_CLEARING_SYSTEM_MEMBER_ID,,"When clearing system member identification is present, clearing system member Identification code also needs to be present. E.g. the CHIPS participant identifier of a financial institution that is connected to the US clearing system CHIPS."
9f1667fb-2431-4e0b-92f2-9c6a37281d74,"Payments, Savings & Investments LDD",Current Account Accounting Entry Charges4 Party Country Code,Current Account Accounting Entry Charges4 Party Country Code,ISO 2-character country code of the party who takes the fourth transaction charges or to which the transaction charges are due related to the accounting entry in the current account system.,A2,Approved,CHRGS4_PTY_CTRY|CURRENT_ACCOUNT_ACCOUNTING_ENTRY_CHARGES4_PARTY_COUNTRY_CODE,ISO 3166 Country Code,
